Time (s),USB Avg Power (mW)
0.2286,552.1924
0.2288,553.3854
0.2290,553.3854
0.2292,554.5783
0.2294,559.3405
0.2296,553.3854
0.2298,552.1924
0.2300,553.3854
0.2302,553.3854
0.2304,560.5334
0.2306,553.3854
0.2308,553.3854
0.2310,553.3854
0.2312,553.3854
0.2314,559.3405
0.2316,552.1924
0.2318,553.3854
0.2320,553.3854
0.2322,553.3854
0.2324,560.5334
0.2326,551.0043
0.2328,553.3854
0.2330,552.1924
0.2332,553.3854
0.2334,560.5334
0.2336,553.3854
0.2338,552.1924
0.2340,553.3854
0.2342,552.1924
0.2344,559.3405
0.2346,551.0043
0.2348,553.3854
0.2350,553.3854
0.2352,553.3854
0.2354,558.1523
0.2356,552.1924
0.2358,552.1924
0.2360,552.1924
0.2362,552.1924
0.2364,559.3405
0.2366,552.1924
0.2368,552.1924
0.2370,553.3854
0.2372,553.3854
0.2374,559.3405
0.2376,552.1924
0.2378,552.1924
0.2380,553.3854
0.2382,553.3854
0.2384,558.1523
0.2386,551.0043
0.2388,552.1924
0.2390,552.1924
0.2392,553.3854
0.2394,559.3405
0.2396,552.1924
0.2398,553.3854
0.2400,553.3854
0.2402,552.1924
0.2404,559.3405
0.2406,552.1924
0.2408,553.3854
0.2410,552.1924
0.2412,552.1924
0.2414,559.3405
0.2416,553.3854
0.2418,552.1924
0.2420,553.3854
0.2422,553.3854
0.2424,559.3405
0.2426,552.1924
0.2428,553.3854
0.2430,553.3854
0.2432,564.1074
0.2434,549.8113
0.2436,553.3854
0.2438,553.3854
0.2440,553.3854
0.2442,553.3854
0.2444,559.3405
0.2446,553.3854
0.2448,554.5783
0.2450,553.3854
0.2452,555.7664
0.2454,560.5334
0.2456,553.3854
0.2458,554.5783
0.2460,554.5783
0.2462,554.5783
0.2464,560.5334
0.2466,553.3854
0.2468,554.5783
0.2470,553.3854
0.2472,554.5783
0.2474,560.5334
0.2476,553.3854
0.2478,554.5783
0.2480,554.5783
0.2482,554.5783
0.2484,559.3405
0.2486,553.3854
0.2488,553.3854
0.2490,553.3854
0.2492,554.5783
0.2494,559.3405
0.2496,553.3854
0.2498,552.1924
0.2500,554.5783
0.2502,553.3854
0.2504,558.1523
0.2506,551.0043
0.2508,553.3854
0.2510,553.3854
0.2512,553.3854
0.2514,559.3405
0.2516,552.1924
0.2518,552.1924
0.2520,552.1924
0.2522,553.3854
0.2524,558.1523
0.2526,552.1924
0.2528,553.3854
0.2530,552.1924
0.2532,553.3854
0.2534,558.1523
0.2536,552.1924
0.2538,561.7264
0.2540,553.3854
0.2542,553.3854
0.2544,559.3405
0.2546,552.1924
0.2548,553.3854
0.2550,553.3854
0.2552,553.3854
0.2554,558.1523
0.2556,480.7118
0.2558,551.0043
0.2560,553.3854
0.2562,552.1924
0.2564,558.1523
0.2566,553.3854
0.2568,552.1924
0.2570,552.1924
0.2572,553.3854
0.2574,558.1523
0.2576,552.1924
0.2578,552.1924
0.2580,552.1924
0.2582,553.3854
0.2584,558.1523
0.2586,552.1924
0.2588,552.1924
0.2590,552.1924
0.2592,553.3854
0.2594,556.9594
0.2596,552.1924
0.2598,552.1924
0.2600,552.1924
0.2602,553.3854
0.2604,558.1523
0.2606,552.1924
0.2608,552.1924
0.2610,552.1924
0.2612,562.9145
0.2614,547.4303
0.2616,552.1924
0.2618,553.3854
0.2620,552.1924
0.2622,553.3854
0.2624,558.1523
0.2626,552.1924
0.2628,553.3854
0.2630,552.1924
0.2632,554.5783
0.2634,558.1523
0.2636,554.5783
0.2638,554.5783
0.2640,553.3854
0.2642,554.5783
0.2644,559.3405
0.2646,553.3854
0.2648,554.5783
0.2650,553.3854
0.2652,554.5783
0.2654,559.3405
0.2656,553.3854
0.2658,554.5783
0.2660,554.5783
0.2662,554.5783
0.2664,558.1523
0.2666,552.1924
0.2668,554.5783
0.2670,553.3854
0.2672,554.5783
0.2674,559.3405
0.2676,554.5783
0.2678,553.3854
0.2680,553.3854
0.2682,554.5783
0.2684,559.3405
0.2686,553.3854
0.2688,553.3854
0.2690,553.3854
0.2692,554.5783
0.2694,556.9594
0.2696,553.3854
0.2698,553.3854
0.2700,553.3854
0.2702,554.5783
0.2704,558.1523
0.2706,553.3854
0.2708,552.1924
0.2710,552.1924
0.2712,553.3854
0.2714,556.9594
0.2716,553.3854
0.2718,552.1924
0.2720,553.3854
0.2722,553.3854
0.2724,556.9594
0.2726,552.1924
0.2728,553.3854
0.2730,553.3854
0.2732,552.1924
0.2734,556.9594
0.2736,553.3854
0.2738,552.1924
0.2740,552.1924
0.2742,553.3854
0.2744,556.9594
0.2746,552.1924
0.2748,552.1924
0.2750,553.3854
0.2752,553.3854
0.2754,555.7664
0.2756,552.1924
0.2758,553.3854
0.2760,552.1924
0.2762,553.3854
0.2764,555.7664
0.2766,553.3854
0.2768,553.3854
0.2770,551.0043
0.2772,553.3854
0.2774,556.9594
0.2776,552.1924
0.2778,552.1924
0.2780,552.1924
